57945.000000 	 h11117c1:3 	 14.003578  	 7 	 14.797263  	 8 
57945.000000 	 AVL---_J2_42 	 12.864418  	 6 	 13.745608  	 7 
57945.000000 	 AVL---_12_42 	 20.718383  	 10 	 22.059703  	 11 
57945.000000 	 h36787c1:3 	 16.291336  	 9 	 17.600974  	 10 
57945.000000 	 h38154c1:3 	 14.175550  	 8 	 15.328456  	 9 
57945.000000 	 h33051c1:3 	 8.331724  	 5 	 8.331724  	 5 
57945.000000 	 h71872c1:3 	 10.416540  	 7 	 11.063663  	 8 
57945.000000 	 h67478c1:3 	 15.992969  	 8 	 17.488007  	 9 
57945.000000 	 h12133c1:3 	 2.274545  	 2 	 2.274545  	 2 
57945.000000 	 randUni924:1 	 1.955418  	 1 	 1.955418  	 1 
57945.000000 	 AVL---_8_42 	 3.590134  	 3 	 3.590134  	 3 
57945.000000 	 h44857c1:3 	 9.879476  	 6 	 10.615596  	 8 
57945.000000 	 carIn7170:1 	 18.449776  	 10 	 19.821766  	 11 
57945.000000 	 h47895c1:2 	 13.103873  	 7 	 13.815598  	 8 
57945.000000 	 randUni20115:1 	 13.582547  	 7 	 14.864456  	 8 
57945.000000 	 h44011c1:3 	 8.795399  	 5 	 9.617980  	 6 
57945.000000 	 h55444c1:3 	 2.037317  	 1 	 2.037317  	 1 
57945.000000 	 randUni15979:1 	 3.428735  	 2 	 3.428735  	 2 
57945.000000 	 h65858c1:3 	 9.417153  	 6 	 10.362144  	 8 
57945.000000 	 h58490c1:3 	 7.641289  	 5 	 7.641289  	 5 
57945.000000 	 h16838c1:3 	 12.097272  	 6 	 12.866382  	 7 
57945.000000 	 h26973c1:3 	 11.921520  	 8 	 12.912887  	 9 
57945.000000 	 h59948c2:3 	 12.206236  	 7 	 13.154939  	 8 
57945.000000 	 h62881c1:3 	 13.325539  	 8 	 14.443512  	 9 
57945.000000 	 h69766c1:3 	 15.681934  	 8 	 17.116857  	 9 
57945.000000 	 h32435c1:3 	 6.448695  	 3 	 6.448695  	 3 
57945.000000 	 h61035c1:3 	 18.553538  	 10 	 19.902259  	 11 
57945.000000 	 h17812c1:1 	 9.906535  	 6 	 10.908022  	 8 
57945.000000 	 h54647c2:3 	 15.821771  	 8 	 17.289005  	 9 
57945.000000 	 h49814c1:3 	 18.614368  	 10 	 19.972523  	 11 
57945.000000 	 h74725c1:3 	 7.585703  	 4 	 7.585703  	 4 
57945.000000 	 h71987c1:3 	 15.573773  	 9 	 16.719758  	 10 
57945.000000 	 h68036c1:3 	 2.034234  	 1 	 2.034234  	 1 
57945.000000 	 h39908c1:3 	 15.762938  	 8 	 17.217541  	 9 
57945.000000 	 h10148c1:3 	 4.618254  	 3 	 4.618254  	 3 
57945.000000 	 carIn26366:1 	 5.101705  	 3 	 5.101705  	 3 
57945.000000 	 h55747c2:3 	 12.823448  	 6 	 13.699099  	 7 
57945.000000 	 h50568c2:3 	 11.954045  	 7 	 13.075309  	 9 
57945.000000 	 carIn6733:1 	 19.104863  	 10 	 20.518715  	 11 
57960.000000 	 randUni15979:1 	 7.113697  	 4 	 7.113697  	 4 
57960.000000 	 h51461c1:1 	 16.217719  	 8 	 17.637559  	 9 
57960.000000 	 h71987c1:3 	 19.132437  	 10 	 20.493938  	 11 
57960.000000 	 h4227c2:3 	 10.299940  	 5 	 10.299940  	 5 
57960.000000 	 h16838c1:3 	 14.741603  	 7 	 16.248352  	 8 
57960.000000 	 h50568c2:3 	 12.666834  	 7 	 14.059109  	 9 
57960.000000 	 h53877c1:3 	 4.459672  	 2 	 4.459672  	 2 
57960.000000 	 h34725c1:3 	 15.587328  	 7 	 17.067551  	 8 
57960.000000 	 h43921c1:3 	 5.673163  	 3 	 5.673163  	 3 
57960.000000 	 h47895c1:2 	 15.888693  	 8 	 17.294136  	 9 
57960.000000 	 h35103c1:1 	 16.719614  	 9 	 18.029139  	 10 
57960.000000 	 h71872c1:3 	 10.755479  	 7 	 11.447071  	 8 
57960.000000 	 h2478c1:3 	 15.932067  	 8 	 15.932067  	 8 
57960.000000 	 h32435c1:3 	 6.533546  	 3 	 6.533546  	 3 
57960.000000 	 h65858c1:3 	 10.249514  	 7 	 10.744602  	 8 
57960.000000 	 h61035c1:3 	 22.254903  	 11 	 23.843500  	 12 
57960.000000 	 AVL---_8_42 	 4.066423  	 3 	 4.066423  	 3 
57960.000000 	 h15369c1:3 	 6.965478  	 2 	 6.965478  	 2 
57960.000000 	 h30144c1:3 	 12.472850  	 8 	 13.237968  	 9 
57960.000000 	 h59948c2:3 	 15.008586  	 8 	 16.528724  	 9 
57960.000000 	 h67478c1:3 	 19.156806  	 9 	 20.751340  	 10 
57960.000000 	 h58490c1:3 	 8.852642  	 5 	 8.852642  	 5 
57960.000000 	 h54647c2:3 	 18.970139  	 9 	 20.541284  	 10 
57960.000000 	 h36787c1:3 	 19.442284  	 10 	 21.032629  	 11 
57960.000000 	 h49814c1:3 	 20.830236  	 11 	 22.131938  	 12 
57960.000000 	 h38154c1:3 	 17.594660  	 9 	 19.033298  	 10 
57960.000000 	 h74725c1:3 	 6.494734  	 3 	 6.494734  	 3 
57960.000000 	 carIn26366:1 	 3.506649  	 2 	 3.506649  	 2 
57960.000000 	 h68036c1:3 	 2.041202  	 1 	 2.041202  	 1 
57960.000000 	 carIn7170:1 	 20.859734  	 11 	 22.161184  	 12 
57960.000000 	 AVL---_12_42 	 23.509452  	 11 	 24.839762  	 12 
57960.000000 	 h8068c2:3 	 14.155988  	 8 	 15.399158  	 9 
57960.000000 	 h11117c1:3 	 16.845229  	 8 	 18.356796  	 9 
57960.000000 	 carIn6733:1 	 21.885803  	 11 	 23.204657  	 12 
57960.000000 	 h39908c1:3 	 18.914402  	 9 	 20.476717  	 10 
57960.000000 	 h12133c1:3 	 1.269254  	 1 	 1.269254  	 1 
57960.000000 	 h26973c1:3 	 12.920153  	 8 	 14.124828  	 9 
57960.000000 	 h62881c1:3 	 16.032757  	 9 	 17.292568  	 10 
57960.000000 	 h41083c2:3 	 3.719750  	 2 	 3.719750  	 2 
57960.000000 	 h10148c1:3 	 13.878571  	 8 	 15.278389  	 9 
57960.000000 	 h31852c1:3 	 18.641133  	 9 	 20.100233  	 10 
57960.000000 	 h55444c1:3 	 5.934183  	 3 	 5.934183  	 3 
57960.000000 	 h26224c1:3 	 8.603822  	 5 	 8.603822  	 5 
57960.000000 	 h44011c1:3 	 10.967831  	 6 	 10.967831  	 6 
57960.000000 	 randUni10099:1 	 10.884892  	 7 	 11.407685  	 8 
57960.000000 	 h40708c1:3 	 20.727280  	 11 	 22.203435  	 12 
57960.000000 	 h17812c1:1 	 10.790043  	 7 	 11.309615  	 8 
57960.000000 	 h69056c1:3 	 9.518125  	 5 	 9.518125  	 5 
57960.000000 	 h44857c1:3 	 10.189842  	 6 	 11.230579  	 8 
57960.000000 	 h64012c1:1 	 17.592143  	 9 	 19.034005  	 10 
57960.000000 	 h2271c2:3 	 10.860250  	 7 	 11.380435  	 8 
57960.000000 	 h69766c1:3 	 18.839022  	 9 	 20.384438  	 10 
57960.000000 	 AVL---_J2_42 	 12.127002  	 5 	 13.460070  	 6 
57960.000000 	 randUni20115:1 	 14.108286  	 7 	 15.424511  	 8 
57960.000000 	 h33051c1:3 	 9.718164  	 5 	 9.718164  	 5 
57960.000000 	 randUni924:1 	 17.481573  	 9 	 18.930280  	 10 
57960.000000 	 h55747c2:3 	 15.662771  	 7 	 17.146036  	 8 
57975.000000 	 h67478c1:3 	 18.370994  	 8 	 19.977114  	 9 
57975.000000 	 h50568c2:3 	 2.799276  	 1 	 2.799276  	 1 
57975.000000 	 h71872c1:3 	 8.291189  	 5 	 9.185504  	 6 
57975.000000 	 carIn6733:1 	 6.504288  	 3 	 6.504288  	 3 
57975.000000 	 h55444c1:3 	 7.796398  	 4 	 7.796398  	 4 
57975.000000 	 h47895c1:2 	 16.993221  	 8 	 18.476120  	 9 
57975.000000 	 h65858c1:3 	 9.666862  	 5 	 9.666862  	 5 
57975.000000 	 h17812c1:1 	 8.339150  	 5 	 9.083913  	 6 
57975.000000 	 h11117c1:3 	 17.793876  	 8 	 19.361266  	 9 
57975.000000 	 h35103c1:1 	 14.529768  	 8 	 15.907832  	 9 
57975.000000 	 h4227c2:3 	 11.171355  	 5 	 11.171355  	 5 
57975.000000 	 h32435c1:3 	 7.012017  	 3 	 7.012017  	 3 
57975.000000 	 AVL---_12_42 	 17.985431  	 8 	 19.461465  	 9 
57975.000000 	 AVL---_8_42 	 8.259044  	 6 	 8.259044  	 6 
57975.000000 	 h68036c1:3 	 12.570855  	 8 	 12.864164  	 9 
57975.000000 	 h64012c1:1 	 15.997330  	 8 	 17.501704  	 9 
57975.000000 	 h55747c2:3 	 16.585783  	 7 	 18.402405  	 8 
57975.000000 	 h43921c1:3 	 7.845949  	 4 	 7.845949  	 4 
57975.000000 	 h39908c1:3 	 17.998756  	 8 	 19.578914  	 9 
57975.000000 	 h33051c1:3 	 1.683070  	 1 	 1.683070  	 1 
57975.000000 	 carIn26366:1 	 5.056003  	 3 	 5.056003  	 3 
